문장,target
 시중에 염색약은 안될거 같고 천연염색이면 머리염색을 해도될까요?,0
다시 예뻐져서 더 좋은 남자 만날꺼에요 ㅎㅎ,0
대한항공 서류합격했어요!,0
어쨌든 오랜만에 보니깐 반갑^^,0
겨울방학이라고 극장에서 파워레인저가 개봉하네요~,0
영화로 잼있게 봤던 마다가스카뮤지컬로 다시 태어났어요!,0
한겨레특공무술 고양시대회개최!!,0
부탁 드리겠습니다ㅎㅎ,0
단 한번의 실수 없이 완벽하게 해냈습니다..,0
요즘 완전 쿨해진 모태솔로 모태 순정파 들래 ㅋㅋ,0
 넘 좋네요 ^^만족스러워요 !,0
전 지금 새내기 커플이 됐는데ㅎㅎㅎ,0
 위치도 알려주시면 감사합니다.!!,0
 완벽해 돈만세면되는구나.,0
얼굴형도 광대도 없고 사각턱은 아님딱 브이라인은 아니지만 자연스러운 계란형,0
  저 잘하고 있는거 맞나요?? ㅎ ㅎ,0
아 재밌어 보인다 ㅠㅠ0,0
저.... 임신이래용... ^^,0
 즐거운하루되세요!!,0
어떤가요 이쁜가요♡,0
인터넷 편지 보내면 훈련병한테 전달 해주잖아요!,0
지금도 부엌에선 갈비냄새가 풍겨오고 있습니다.,0
하루 뻐기면 곧 나간다 ~ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
패션유통에 관심이있어서 이번에 AK몰 서포터즈모집한다길래 지원해볼까하는데대학생이 뽑은 대외활동 1위라그래서업계에서도 조금 인정이된다고하더라구요,0
 무척 이쁘네요~,0
"방학내내 알바 구하다가 방학 끝나갈 무렵 겨우 구한 알바,우리집에서 3분거리 편의점임 ㅋㅋㅋㅋㅋㅋㅋ",0
기숙사에서 유게자료를 보며 낄길 거리고있는 나를 반성해본다0,0
업소에서 만나면 사랑이 안되 ㅋㅋㅋㅋㅋㅋㅋ,0
파고다스타 벼락치기 신청해서 받았네요,0
절친이랑 일본으로 놀러가기로햇어 ㅋㅋ,0
와 이거 렙올리는거 너무 중독성 ㅠㅠ,0
 너가 더이상.....ㅋㅋㅋㅋㅋ,0
안녕하세요,0
지금까지?여기 피시방알바하면서 젤많이팔았다 20만원.ㅋ,0
피돌이인데 교대하는형 안온데 ><ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
일베 메갈 유해사이트로 지정해서배우자가 그사이트를 할시이혼사유확정 !! ㅋㅋㅋㅋㅋㅋㅋ뭐이런거 ㅋㅋㅋㅋㅋㅋ,0
그리고 서울에 정착해서 직장생활 할 수 있네요..ㅋ,0
양재 뱅뱅사거리 바로 옆이고 교통편도 지리적으로도 맘에 쏙 들었거든요!,0
건강도 나빠지고ㅋㅋ,0
유느님 대상 수상을 진심으로 축하합니당!!,0
 글구 우리큰형 용수형이 선발이구 울엘쥐선수가6명이나뽑혔어요,0
요리하시는 모습 짱 이십니다,0
오늘은 예디 귀빠진날 !,0
요리의 신세계를 알게 되었네요,0
다시한번 SBS 연예대상 라디오DJ신인상 진심으로 축하드립니다..,0
장예원 아나운서님에게 생일 진심으로 축하드립니다.,0
 LG 화이팅!!!!!!@^^@,0
그래서 내 자리는 언제나 야구장 가까이 내야석 맨 앞자리지요.,0
이제시험끝나서//야구두 볼수있구여....,0
연아선수 건강하게 잘 지내고 세계선수권에서 만나요.,0
안녕하세요 우지오빠!!,0
늘 연아양 시합날 새벽기도를 하는 거 아시죠??,0
진짜 멋있어요 ㅋㅋㅋ ♥♥♥,0
생일 축하드려요,0
최우수상수상축하합니다!,0
그렇게 귀여워도 되는겁니까?,0
서용빈 화이팅~!!!!!,0
 앞으로는 더욱 더 아름답자 꽃길만 걷게 해줄게 마이 찬 ??,0
오늘 아침에 금메달 소식 들었습니다.,0
얼마나 멋지든지 ㅎㅎㅎㅎ백선생님 화이팅 ~~,0
 내일 프리가 있잖아요^^,0
오빠 팬은 아니지만 생일 너무 축하한데요...,0
지현이형힘내세요,0
 사랑합니다 세븐틴!!!!,0
화면에 나오시면 무지 반갑고  관심이 갑니다.,0
저는 연아 선수가 참 좋습니다.,0
공중파 첫1위!!,0
 오빠만 보면 행복하구웃음나요..ㅎㅎ,0
순영오빠의 21번째 생일을 축하해요!!,0
  하루 하루 즐겁게 준비하시고  행복한 결혼 하세요,0
벌써 7년이 다 되어가네용!,0
남자 친구들이랑 노는게 더 재밌네요.,0
무료로 패션공부도 하고수당도 받고학점도 받을수 있는 기회입니다~~~,0
웃는아가사진보시고 오늘하루도 즐겁게!!,0
한번 완전 뼈밖에 없었다가 물 주지말라해서한번을 안줬더니 좀 살아났어!,0
다음달에 제 남친은 드디어제대를 합니다!!!!,0
넘커도 하기힘들고 그런사람보면 불쌍 ㅋㅋㅋㅋ,0
 이건꿈에선   그냥좋기만했다,0
가쿠슈와정말 대단해요,0
형돈이형 새해복많이 받으세요,0
 생일너무축하해요,0
"형돈님 매진 축하드리구요,",0
그리고 또 랩할거 같았는데 춤을 막 엄청 멋지게 추니까 그거 보고 너무 멋있어서 반했죠ㅎㅎ,0
 전 장예원 바라기라고 해요!,0
생일 축하합니다..,0
"  ^^제가 보내드리는 응원 받으시고, 더욱 승승장구 하세요~!!",0
ㅋㅋㅋㅋㅋ 안녕 하세요 ㅋㅋ,0
 아저씨 아프다고 방송 쉬실 때 편지를 썼었는데요.,0
백주부님 선한인상 말씨너무좋아합니다,0
병규형이 승여비를누르고 올스타 최다득표의 영예를안았습니다,0
너무귀엽고깜찍하셨어요,0
  그동안 연아양의 노력이 결실을 맺었군요!!,0
  형에게 남기는 첫글이네요.,0
#4.축하합니다~,0
비록 경기내용은 안좋지만....항상 엘지 곁에는 팬이 있다는것을 잊지마시고힘내세요...~~,0
암튼LG화팅임다,0
홧팅이에요 *^___________^*,0
그리고 또 생일축하드려요 ^_^,0
 그래서 내일 일찍와서 케이크먹고 축하해주기로 했어요ㅋㅋㅋ,0
 그리고 미리 메리크리스마스!~,0
오빠 오늘 저 생일 인거 알죠흑..,0
 생신축하합니다~,0
쟝쟝 멋진 리다 쿱이의 생일을 추카해 !!,0
미소최고,0
도니씨 수고많으셨고 화이팅하세요.,0
 어디서든 웃는모습 정말 이쁩니다,0
하루 30분씩 운동도 잘하고 꿀잠자는게이렇게 몸에 좋은지 몰랐네요.,0
학원에서 어쩌다 보니 어느 여자 번호를 얻었어.,0
맛있네요 이거 ㅋㅋ다이어트에 좋을듯,0
내가 아가들 좋아해서그러나 ㅋㅋ,0
"샤이니도 인정한""박지선""닮은 그녀누난 너무 예~애 뻐어어~0",0
춤추는거좋아해서 재미들렸어요ㅋㅋㅋ,0
"얼마전에 카메라를사서, 요즘 사진찍는 재미로 살고있습니다.",0
"뚜기, 오빠 안녕히힝 결혼 안 하 구 머 하 세 요 ??ㅋㅋ",0
  ^^항상 응원 합니다.  ^^,0
요리를 전혀할줄몰라는데 요즘요리하는게 너무신기해요,0
백선생님을 응원합니다^^,0
Happy brithday to you~!,0
소치에서  목표달성한거 정말 축하해요!!,0
800일 축하해♡,0
생일 너무 축하해요,0
언니도 무한도전 보시나요???ㅋㅋㅋㅋ,0
유재석 오라버니 드디어 무도 레전드 막방 몸개그 편보는 날이네요,0
 오늘 우리 리더님 생일니다~~~,0
"예디,예누자이,예원언니생일을축하드립니다!",0
경기 끝나고 동료 선수들과 하이파이브 할때활짝 미소 지어보이는 김재현 선수 너무 멋있네요.,0
보는 사람 입장에서도 얼마나 신나는지 몰라요.,0
벌써 데뷔한지 700일이 다됬네욤 ..!,0
mc맡은 것도 축하드리구요,0
백종원 선생님의 레시피를 한군데 보기 쉽게 모아둔 이 카페가 참 마음에 들어요!!!!,0
아디는.. 실제가 아님^^  어쨋든 생일 축하드리고요..ㅎ,0
 내일 오빠를 볼수있어서지금부터 막 가슴이 떨리네요,0
저는 형돈오빠를 너무너무 좋아하는 팬 박유리예요...,0
모두들 열심히 하시고 멋진 모습을 보고 다 멋있어 하시더군요...,0
원우오빠 생일축하해요 !,0
정말이지 요즘은 어디를 틀어도 오빠가 자주나오시네요,0
"재석오빠,늦었지만 생일(생신)축하들려요~!!",0
 정한이오빠 다시한번 생일 축하드려요♡♡,0
 메리크리스마스!!♡,0
시댁이 오가유항상 응원하고 있네요^^,0
  이런 느낌 실로 오래간만이에요!!!,0
도니님아..오늘 겁내 웃었어여..,0
 세븐틴되고 두번째로 맞이하는 생일 너무 축하해요,0
오빠들 생일축하해요,0
놀러와 정말 잘 봤습니다,0
당신은 진정한 챔피언 이에요,0
너무도 좋은 재석옵빠...카페에 드뎌 갑했네여..,0
부승관 오빠 ㅠㅠ,0
 <통증으로 아파하는 그녀>축하드려요~!!!!,0
이 언니가 와락~~,0
"도니오빠가 돼지고기 홍보대사이니까, 돼지고길 쏠게요..",0
LG Twins 홧팅!!!,0
당연한 결과지만 그래도 축하 축하용~~!!,0
전 lg와 선수들 글구 울 재현오빠를 믿습니다!!!,0
 아자아자 화이팅 !!,0
모두 모두 반갑습니다.,0
 저희메찾사 식구들 생각해 주세요...ㅋㅋ^^,0
자주는 못들어 오지만 항상 백주부님 팬입니다.,0
 태어나줘서 정말 고맙고 내년이면 오빠가 성인이 되네요!,0
 오바들이태어남으로써 이자리에 잇는거잖아요??,0
연아양~오늘도 연아양을 응원하러 들렀습니다.!!,0
 너는 마침내 그것을 얻었다!,0
 그리고 이번에 무로 만든요리들 최고였어요!~~,0
진짜 무한도전 오래오래 해먹어요,0
  금메달~너무너무 축하해요~,0
넘 좋아요..,0
저는 알람보다일찍일어나서 다시누워서잤어요 ㅋㅋㅋ,0
맛 없더라고 앞으로도 계속 도저~~~ㄴ!!,0
  FA 선언 후 다시 전용 구장에 오셨으니 화이링!~!,0
LG 선수단 화이팅!!!,0
재석오빠 !!,0
오빠! 오늘은 윤종신 콘서트 게스트로 출연하시네여...,0
어째든프랜즈화이팅!!!,0
 자랑스러워요,0
요즘 연꽃이 한창 피고 있네요~,0
"참귀여울것같네요,,,^ -^",0
매일 신나는 하루하루^^,0
 아니 같은 학년이니까 연아야 ㅋㅋㅋ,0
 엘지의 이미지에 맞는 고급야구를 펼치는 서용빈 선수!화이팅!,0
형돈오빠 웃겨요,0
 생일 축하합니다...,0
연아 선수 금메달 진심으로 축하드려요 ㅎㅎ~~,0
마지막으로 LG화이팅~~~~~~~~~~,0
이번 태연양의 생일을 통해서 형돈이 형이 로맨틱한(?)면도 있다고 전국 국민들에게 알립시다..,0
원우오빠!!!!,0
  빨리보고싶은 쉼표특집...,0
요즘 대세 정대세 미존여오로서 빛을 발했던 오빠의 모습!!,0
뮤비도나오시고 음원도나오시고 이제아이돌도되보셨네요ㅠ,0
 너무너무 축하해요,0
 연아양도 너무좋겟어요!!!,0
오늘 하루가 인생의 전부!,0
형도니오빠 새해 복 많이 받으시고여...,0
항상 가족들끼리 모여서 무한도전보는데 재밌더라고요!,0
재석이형 정말형 팬이에요~~~~,0
 바쁜 스케쥴에 시달려도우리 팬들이 있다는거 잊지 마셔요!!,0
오늘 AAA 베스트 스타상 너무 축하하고 무대 8ㅁ8 파워풀 멋있었어요,0
내일 입사시험을 앞두고 있어 잠을 잘 못자고 있었는데 재방송으로나마 연아양의 에너지를 전해받은 기분이에요.,0
 태어나 줘서 고맙고승처리님의 생일을 축하합니돠!!!!!!!!!!!!!!!,0
재석오빠.오빠...........!,0
 오늘하루 멤버들이랑 즐겁고행복한 하루보내고 사랑해 정한아 ♥♥,0
 구위가 정말 좋았다.,0
오늘도 웃음꽃피는하루예요!,0
올해는 엘지의 해로천하무적 엘지. 엘 ~ 지,0
백설명님 먹방 지대루 하시네요~,0
 태연의 옆에서 불안정한 하루하루를 보내시는 것보다는 엄청난 잘된 선택이라고 봅니다!,0
새해 福  마니마니 받으세요~~~~~~,0
 세븐틴 캐럿들이 빛내줄게♥♥,0
오늘 미녀는 괴로워 보러갈거에염 ㅋㅋㅋㅋㅋ재밋겠져?!,0
유재석 오라버니 또 다시 월요일 시작하네요,0
나는 백종원님 요리도 보지만 하시는 일을 쉽게 널리 알려서 많은 이들이 스스로 경계하던 일을나도 한번?,0
 찬스 메이커 지현이 병규 라면 역시해결사는 용빈이다,0
칭찬이 인색한 남편이백샘 좋은신분 같다고 ㅎㅎ,0
우리는 우리 LG를 열심히 응원하는수밖에 없습니다..,0
 조금 더 자신감있는 컨셉을이젠 보여주실때가 온거 같에요.,0
우리 결혼했어요,0
정말 기분좋아영ㅋㅋㅋㅋㅋ,0
그냥 바라만봐도 ..흐믓하다 ..,0
체인점들 다 가봐서 먹고 그러는데 맛잇어용!!!!,0
연아언니라면 해내시리라고 믿어요.,0
두고두고팬질하게.....,0
"집에 tv가 없지만, 인터넷으로 두루두루 찾아서 보는 광팬입니다.",0
계속 응원하겠습니다.,0
펜이됐습니다!,0
 ♥  저 하늘 날아볼까 그대와 둘이서 훨~훨~날 믿을 수 있나요?,0
이순철 감독 부임이후 팀이 예전에 명성을 되찾아 가니까 기분이 무지무지 좋네여!!,0
ㅎㅎ유느님 새해복많이받으세요♡♡,0
더 바랄게 없습니다.,0
 화이팅요 ㅜㅜ,0
 오늘 오빠 좀 음란했어요ㅋㅋㅋㅋㅋㅋ,0
너무바쁘신 백선생님!,0
 오늘은 수요일이네요!!,0
유재석 오라버니 16일 밤 해피투게더 보는 시간에지난 주 게스트도 나오시고 두번째 게스트 나오시는 것도 봤어요,0
어제도 울 백선생님 순두부열심히 배우고 공부했지요,0
 생일축하해???,0
항상 응원합니다!!,0
선물은 받으셨죠?? ㅋㅋ,0
 응원할게 세븐틴?,0
앞으로도 좋은 요리 방법 부탁 드립니다.,0
 오늘 런닝맨도 본방사수할게요!,0
 단발도 잘어울리는아름다운 연아누나!!,0
  여러가지 기사를 보니 확실히 알았어요,0
그분과 아름다운 만남이 쭈우욱!~~~,0
김연아~ 만세!,0
생신 축하 축하 축하 합니다..^^,0
정형돈 형님  생일 진심진심으로  축하드려요~,0
  늦었지만 축하드려요!!,0
역시 양준혁이란 이름에는 3할타율과 폭발적인 장타와 이를 악 물고 하고 베이스런닝은 정말 멋있습니다...,0
 그리고 이번대회 갈께요..ㅋㅋ,0
아이스쇼 성황리에 마친거 축하해요.,0
 어제 명호오빠 생일 브이앱 너무 잘봤어요ㅠ,0
앞으루 30연승 해버리자구요~~!!,0
 제가 요새 시간표때문에 복잡해요 ㅋㅋㅋ  그럼 ^^*,0
인기가 어디까지 갈건지는 몰라도 계속 달려요,0
"그리궁..오빠..열심히..뛰고,,씩~웃는모습.....진짜...멋있는거..알죠...^^",0
항상 건강이 우선이니까 컴백준비보다 건강관리 잘하기:D,0
오늘은 전원우 복덩어리 생일!!,0
 자기도 생각하고 아프지 말고 건강하고 꼭 행복해.,0
 오빠들이 좋아하는 모습보고 저도 모르게 엄마미소..ㅎ,0
오늘 무도 식구들에게 생일 선물 뭐 받을려나?,0
매년 겨울방학 귤과함께 다시보던 하이킥,0
재밌고 좋은현상이네,0
이거 좋은 아이디어네요^^,0
ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ지나가는 개가 웃어,0
흥민아! 기회다!!!!,0
연상이좋지 징징되는 연하보단^^,0
우주의 힘을 빌어서 하야시키기 좋은 날,0
나 여드름 많았었는데 지금은 깨끗해졌고 아이크림한번 안발랏는데 30대인 지금도 잔주름 찾아볼수없지롱ㅋㅋ,0
ㅎㅎㅎ 헬쥐... ㅋ,0
매부리코 한혜진 주몽드라마때 진심 절정여신미모였었다,0
네 당연히 도와드려야죠,0
드디어 강인구속 실현 되나ㅋㅋ,0
뭐니뭐니 해도 프로제엑 그룹 IOI 였징!,0
구덩이에 빠졌을 때 꺼내들라고 슈렉 고양이 눈빛 발사하다 버럭 하다 하는 거 정말 귀엽고 웃기고 연기도 잘했음 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,0
소혜 화이팅♡♡♡♡♡,0
일단 박근혜 똥줄 타는거 꿀잼...ㅋㅋㅋㅋ,0
우와 내가 더 기분이 좋다 박보검 더 흥해라!,0
김종민 오늘 또반함*.*,0
젝키가 추억팔이라느니 뭐라느니 하면서 까면서도 이렇게 어그로들이 장사진인 것을 보니 지금도 폼이 장난아니란걸 보여주고 있는것 같네요,0
김경숙 끝이 보이네!,0
멋찌다~~,0
다음주 쯤이면 조윤선 구속 되겠네...,0
캐릭터에 대한 연기를 너무 잘하신다!,0
강수지씨 아직도 이쁘세요,0
19대 대통령은 문재인이 당선된다. 1000000%!!!!,0
어제두 설렘 폭팔^^♡,0
잘됐네~~~중졸 축하해,0
김고은이넹^^,0
송은이 김숙 이영자 김영철 프로그램 하나하면 빵빵 터질 것 같음 이 패밀리 토크만 해도 웃기던데 ㅋㅋ,0
